Year,MSHA ID,Mine Name,Mine State,Mine County,MineBasin,Mine Status,MineType,Company Type,OperationType,Operating Company,Operating Company Address,Union Code,Production,AverageEmployees,LaborHours
2011,1519269,Long Pole Energy Mine,Kentucky (East),Pike,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Road Fork Development Company,"P.O. Box 299, Sidney, KY 41564",,144587,45,111764
2011,1519270,Love Branch South,Kentucky (East),Pike,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Road Fork Development Company,"P.O. Box 299, Sidney, KY 41564",,343670,52,126356
2011,1519280,No 4,Kentucky (East),Pike,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Cavalier Mineral Inc,"17339 River Drive Suite B, Vansant, VA 24656",,144934,30,78772
2011,1519314,Mine No. 12,Kentucky (East),Pike,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Gr Mining Inc,"P.O. Box 1500, Pikeville, KY 41502",,105055,25,58178
2011,1519396,Persimmon #1,Kentucky (East),Pike,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Clintwood Elkhorn Mining,"23956 State  Highway 194e, Feds Creek, KY 41524",,122871,18,47763
2011,1519451,S-9 Findlay Br,Kentucky (East),Pike,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,376869,38,79383
2011,1519453,Round Bottom Surface  Mine,Kentucky (East),Pike,Appalachia,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Road Fork Development Company,","P.O. Box 299, Sidney, KY 41564",,119887,29,80281
2011,1519475,Beech Creek Surface Mine,Kentucky (East),Pike,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Corporation,"P.O. Box 130, Mousie, KY 41839",,161014,36,97534
2011,1519541,7-E,Kentucky (East),Pike,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,"Dags Branch Coal Co, Inc.","P.O. Box 159, Fedscreek, KY 41524",,100317,23,52354
2011,1502709,Highland 9 Mine,Kentucky (West),Union,Interior,Active,Underground,Operating Subsidiary,Mine only,Patriot Coal Company,"530 French Rd, Waverly, KY 42462",United Mine Workers of America,3886256,450,1006011
2011,1518335,Dodge Hill Mine #1,Kentucky (West),Union,Interior,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Dodge Hill Mining Company Llc,"P.O. Box 165, Sturgis, KY 42459",,864009,175,432157
2011,1519374,River View Mine,Kentucky (West),Union,Interior,Active,Underground,Operating Subsidiary,Mine only,River View Coal Llc,"835 Sr 1179, Waverly, KY 42462",,7582894,551,1372706
2011,1518547,Onton #9,Kentucky (West),Webster,Interior,Active,Underground,Contractor,Mine and Preparation Plant,Advent Mining Llc,"3603 Hwy 370 East, Sebree, KY 42455",,2130480,295,742603
2011,1518466,F-M #4,Kentucky (East),Whitley,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,F-M Coal Corp,"P.O. Box 1733, Corbin, KY 40702",,103481,20,50257
2011,1519440,Round Mountain,Kentucky (East),Whitley,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Mountainside Coal,"7692 S. Hwy 25w, Williamsburg, KY 40769",,159388,44,122188
2011,1601031,Dolet Hills Lignite Company,Louisiana,De Soto,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Dolet Hills Lignite Company Ll,"377 Highway 522, Mansfield, LA 71052",,3864700,259,547070
2011,1800170,Jackson Mountain,Maryland,Allegany,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Vindex Energy Corporation,"265 Glass Drive, Oakland, MD 21550",,375880,40,109558
2011,1800391,No 1 Strip,Maryland,Allegany,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Beechwood Coal Llc,"19709 Winner View Terrance, Frostburg, MD 21532",,280676,18,43696
2011,1800713,Job #3,Maryland,Allegany,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Tri-Star Mining Inc,"2278 Michael Rd. / P.O. Box 33, Barton, MD 21521",,227758,54,119769
2011,1800748,Taylor # 1,Maryland,Allegany,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Arj Construction Company Inc,"P.O. Box 886, Lewisburg, WV 24901",,617988,58,144687
2011,1800760,No. 1 Mine,Maryland,Allegany,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Ritchie Trucking & Excavating,","19709 Winner's View, Frostburg, MD 21532",,121907,12,29225
2011,1800769,Carlos Surface,Maryland,Allegany,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Vindex Energy Corporation,"265 Glass Drive, Mountain Lake, MD 21550",,279331,25,72947
2011,1800749,Vindex Douglas,Maryland,Garrett,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Vindex Energy Corporation,"265 Glass Ddrive, Mt Lake Park, MD 21550",,237822,29,79666
2011,1800761,Steyer Ii,Maryland,Garrett,Appalachia,Active,Underground,Contractor,Mine only,Steyer Fuel Mining Co Inc,"P.O. Box 549, Dellslow, WV 26531",,224665,63,137067
2011,1800788,Heritage Strips,Maryland,Garrett,Appalachia,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Heritage Coal & Natural Resour,"208 West Mud Pike Road, Rockwood, PA 15557",,131720,19,33485
2011,2200690,Red Hills Mine,Mississippi,Choctaw,Interior,Active,Surface,Operating Subsidiary,Mine only,Mississippi Lignite Mining Com,"1000 Mcintire Rd, Ackerman, MS 39735",,2746744,224,447417
2011,2302262,Hume #1,Missouri,Bates,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Continental Coal Inc,"10801 Mastin, Suite 920, Overland Park, KS 66210",,252939,12,31345
2011,2302412,Island Pit,Missouri,Bates,Interior,Active,Surface,Indepedent Producer Operator,Mine only,"Continental Coal, Inc.","10801 Mastin, Ste 920, Overland Park, KS 66210",,211799,14,36449
2011,2400839,Decker Mine,Montana,Bighorn,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Decker Coal Company,"P.O. Box 12, Decker, MT 59025",United Mine Workers of America,3095747,158,301887
2011,2400910,Absaloka Mine,Montana,Bighorn,Western,Active,Surface,Operating Subsidiary,Mine only,Westmoreland Resources Inc.,"P.O. Box 449, Hardin, MT 59034",International Union of Operation Engineers,5556872,151,306501
2011,2401457,Spring Creek Coal Company,Montana,Bighorn,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Spring Creek Coal Llc,"P.O. Box 67, Decker, MT 59025",,19080552,246,512938
2011,2401950,Bull Mountains Mine No 1,Montana,Musselshell,Western,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Signal Peak Energy Llc,"100 Portal Dr, Roundup, MT 59072",,5135570,296,710628
2011,2400106,Savage Mine,Montana,Richland,Western,Active,Surface,Operating Subsidiary,Mine only,Westmoreland Savage Corporatio,"P.O. Box 30, Savage, MT 59262",International Union of Operation Engineers,354669,13,28810
2011,2401747,Rosebud Mine&crusher/Conveyor,Montana,Rosebud,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Western Energy Company,"P.O. Box 99, Colstrip, MT 59323",International Union of Operation Engineers,8784828,387,705892
2011,2901879,Lee Ranch Coal Mine,New Mexico,Mckinley,Western,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody New Mexico Services Di,"P.O. Box 757, Grants, NM 87020",,2031875,152,315184
2011,2902257,El Segundo,New Mexico,Mckinley,Western,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody New Mexico Services Di,"P.O. Box 757, Grants, NM 87020",,8040725,240,519523
2011,2900097,Navajo Mine,New Mexico,San Juan,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Bhp Navajo Coal Company,"P.O. Box 1717, Fruitland, NM 87416",International Union of Operation Engineers,7866832,436,884118
2011,2902170,San Juan Mine 1,New Mexico,San Juan,Western,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,San Juan Coal Company,"P.O. Box 561, Waterflow, NM 87421",International Union of Operation Engineers,3983025,453,874780
2011,3200491,Falkirk Mine,North Dakota,Mclean,Western,Active,Surface,Operating Subsidiary,Mine only,Falkirk Mining Company,"P.O. Box 1087, Underwood, ND 58576",,7477211,429,866386
2011,3200043,Beulah Mine,North Dakota,Mercer,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Dakota Westmoreland Corp,"P.O. Box 39, Beulah, ND 58523",United Mine Workers of America,2923687,150,274171
2011,3200595,Freedom Mine,North Dakota,Mercer,Western,Active,Surface,Operating Subsidiary,Mine only,The Coteau Properties Company,"204 County Road 15, Beulah, ND 58523",,13639122,445,922726
2011,3200218,Center Mine,North Dakota,Oliver,Western,Active,Surface,Operating Subsidiary,Mine only,Bni Coal Ltd,"Hc2, Box 230, Center, ND 58530",International Brotherhood of Electrical Workers,4191399,140,262694
2011,3300965,Rice #1 (Strip),Ohio,Belmont,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Oxford Mining Co Llc,"544 Chestnut St., Coshocton, OH 43812",,958414,110,309858
2011,3301159,Powhatan No. 6 Mine,Ohio,Belmont,Appalachia,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The Ohio Valley Coal Company,"56854 Pleasant Ridge Rd, Alledonia, OH 43902",UNIT,6415744,593,1394940
2011,3304605,Carroll Hollow #6,Ohio,Carroll,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Sterling Mining Corporation,"P.O. Box 217, North Lima, OH 44452",,189336,42,99196
2011,3304180,Coshocton Strip,Ohio,Coshocton,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Oxford Mining Co. Llc,"544 Chestnut St., Coshocton, OH 43812",,164672,38,107035
2011,3304624,Oxford Guernsey Mine,Ohio,Guernsey,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Oxford Mining Co. Llc.,"544 Chestnut St., Coshocton, OH 43812",,213347,26,75488
2011,3300968,Hopedale Mine,Ohio,Harrison,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Hopedale Mining Llc,"P.O. Box 415, Hopedale, OH 43976",,1344737,155,359107
2011,3304059,Rose Valley #587,Ohio,Harrison,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Steuben Coal - Anthony Mining,","P.O. Box 1298, Steubenville, OH 43952",,117570,31,72386
2011,3304414,Snyder Mine,Ohio,Harrison,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Oxford Mining Co. Llc,"544 Chestnut St., Coshocton, OH 43812",,1523394,115,319222
2011,3304577,Sexton 2 Pit,Ohio,Harrison,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Harrison Resources Llc,"544 Chestnut St., Coshocton, OH 43812",,791060,55,160120
2011,3300789,Bowman Strip,Ohio,Jackson,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Waterloo Coal Co., Inc.","P.O. Box 626, Jackson, OH 45640",,390697,72,185933
2011,3304550,Salt Run Mine #1,Ohio,Jefferson,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Ohio American Energy Incorpora,"34 Kelley Way, Brilliant, OH 43913",,832380,56,160209
2011,3304565,Bergholz 7,Ohio,Jefferson,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"9076 County Road 53, Bergholz, OH 43908",,161591,41,100501
2011,3304591,Shean Hill Mine,Ohio,Jefferson,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Sterling Mining Corporation,"P.O. Box 217, North Lima, OH 44452",,261374,36,85620
2011,3304595,Yellowbush Mine,Ohio,Meigs,Appalachia,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Yellow Bush Mining, Llc","P.O. Box 238, New Haven, WV 25265",,443552,70,172667
2011,3301070,Century Mine,Ohio,Monroe,Appalachia,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,American Energy Corporation,"43521 Mayhugh Hill Road, Beallsville, OH 43716",,7080629,540,1260355
2011,3301925,Orange Strip,Ohio,Noble,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,B & N Coal Inc,"P.O. Box 100, Dexter City, OH 45727",,504270,51,131663
2011,3303770,Rice #2 (Strip),Ohio,Noble,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Oxford Mining Co Llc,"544 Chestnut Street, Coshocton, OH 43812",,235450,22,64061
2011,3304336,Oxford Mining #3,Ohio,Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Oxford Mining Co Llc,"544 Chestnut St., Coshocton, OH 43812",,776678,54,154308
2011,3304520,Buckingham Mine No 7,Ohio,Perry,Appalachia,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Buckingham Coal Company,"P.O. Box 400, Corning, OH 43730",,692518,136,302591
2011,3304526,Buckingham  Mine #6,Ohio,Perry,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Buckingham Coal Company,"P.O. Box 400, Corning, OH 43730",,1809121,145,328289
2011,3304045,Stark Pits,Ohio,Stark,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"P.O. Box 185, Kensington, OH 44427",,172585,12,31939
2011,3304109,Kimble #1,Ohio,Tuscarawas,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Kimble Clay & Limestone,"3596 State Route 39 Nw, Dover, OH 44622",,194587,16,45615
2011,3304179,Tuscarawas Strip,Ohio,Tuscarawas,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Oxford Mining Co.Llc,"544 Chestnut Street, Coshocton, OH 43812",,794792,85,239320
2011,3304509,Tusky,Ohio,Tuscarawas,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"5600 Pleasant Valley Road Se, Uhrichsville, OH 44683",,572908,72,172808
2011,3301358,Sands Hill Strip,Ohio,Vinton,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Sands Hill Mining Llc,"P.O. Box 650, Hamden, OH 45634",,890438,107,262638
2011,3402108,Taloka Creek Mine,Oklahoma,Haskell,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Farrell-Cooper Mining Company,"P.O. Box 11050, Fort Smith, AR 72917",,203607,30,81505
2011,3402076,Bull Hill,Oklahoma,Le Flore,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Farrell-Cooper Mining Company,"P.O. Box 11050, Fort Smith, AR 72917",,200552,37,104927
2011,3402080,P8 North,Oklahoma,Le Flore,Interior,Active,Underground,Indepedent Producer Operator,Mine only,"South Central Coal Company, In","P.O. Box 6, Spiro, OK 74959",,408358,49,132823
2011,3402081,H & H,Oklahoma,Nowata,Interior,Active,Surface,Contractor,Mine only,Brakefield Equipment Inc,"P.O. Box 225, Adair, OK 74330",,254087,49,108300
2011,3608065,Smith No. 1 Mine,Pennsylvania (Bituminous),Armstrong,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,126661,11,24983
2011,3608135,Darmac No. 2 Mine,Pennsylvania (Bituminous),Armstrong,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,308554,31,77344
2011,3608603,Tracy Lynne,Pennsylvania (Bituminous),Armstrong,Appalachia,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,291595,49,112763
2011,3608701,Dutch Run,Pennsylvania (Bituminous),Armstrong,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,361557,34,79978
2011,3608841,Logansport Mine,Pennsylvania (Bituminous),Armstrong,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,877585,69,164741
2011,3608862,Clementine Mine,Pennsylvania (Bituminous),Armstrong,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,277390,40,107733
2011,3609464,T.J.S. No. 6 Mine,Pennsylvania (Bituminous),Armstrong,Appalachia,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,394728,43,100842
2011,3608725,Beaver Valley,Pennsylvania (Bituminous),Beaver,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,188609,19,46900
2011,3601091,Marett Mine,Pennsylvania (Bituminous),Butler,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Quality Aggregates Inc,"4955 Steubenville Pike, Suite, Pittsburgh, PA 15205",,154386,20,52176
2011,3606905,Armstrong Co Strips,Pennsylvania (Bituminous),Butler,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Amerikohl Mining Inc,"202 Sunset Drive, Butler, PA 16001",,174277,22,45123
2011,3608398,Epb Strip,Pennsylvania (Bituminous),Cambria,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,E P Bender Coal Company,"P.O. Box 594, Carrolltown, PA 15722",,246584,36,86121
2011,3608836,Twin Rocks Mine,Pennsylvania (Bituminous),Cambria,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,319737,47,105099
2011,3608848,Cambria Pitt 001,Pennsylvania (Bituminous),Cambria,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650",,189719,22,54750
2011,3609127,Madison Mine,Pennsylvania (Bituminous),Cambria,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650",,528833,78,192630
2011,3609414,Centre County Strips,Pennsylvania (Bituminous),Centre,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650",,101300,15,39227
2011,3608763,Rfi Strip & Tipple,Pennsylvania (Bituminous),Clarion,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Rfi Energy Inc,"1513  Shannon Tipple Road, Sligo, PA 16255",UNIT,172445,50,116237
2011,3600884,"River Hill Coal Co., Inc.",Pennsylvania (Bituminous),Clearfield,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,River Hill Coal Company Inc,"P.O. Box 141, Kylertown, PA 16847",,217309,70,109876
2011,3601241,Rockton/Shaffer Mine,Pennsylvania (Bituminous),Clearfield,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Strishock Coal Company,"220 Hillcrest Drive, Dubois, PA 15801",,101147,21,55910
2011,3606586,Waroquier #1,Pennsylvania (Bituminous),Clearfield,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Waroquier Coal, Inc.","P.O. Box 128, Clearfield, PA 16830",,189417,44,86739
2011,3608163,Hoover Job,Pennsylvania (Bituminous),Clearfield,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Junior Coal Contracting Inncor,"2330 Six Mile Road, Philipsburg, PA 16866",,171076,24,58468
2011,3608422,Clearfield Co Strips,Pennsylvania (Bituminous),Clearfield,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650",,431549,66,174653
2011,3609054,Excelsior Mine,Pennsylvania (Bituminous),Clearfield,Appalachia,Active,Surface,Contractor,Mine only,Northern Son Inc.,"568 Silvis Hollow Rd, Kittanning, PA 16201",,188460,38,103618
2011,3609224,Cherry Tree Mine,Pennsylvania (Bituminous),Clearfield,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"511 Railroad Ave, Homer City, PA 15748",,884034,94,231388
2011,3609355,Penfield Mine,Pennsylvania (Bituminous),Clearfield,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,357814,42,104809
2011,3609477,Harmony Mine,Pennsylvania (Bituminous),Clearfield,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,359948,40,92848
2011,3609603,Res Shawville,Pennsylvania (Bituminous),Clearfield,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Res Coal Llc,"224 Grange Hall Road, Armagh, PA 15920",,186993,48,118551
2011,3609605,Res Morrisdale,Pennsylvania (Bituminous),Clearfield,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Res Coal Llc,"224 Grange Hall Road, Armagh, PA 15920",,107208,11,30953
2011,3608780,Logan Surface Mine,Pennsylvania (Anthracite),Columbia,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Blaschak Coal Corp,"P.O. Box 12, Mahanoy City, PA 17948",United Mine Workers of America,116304,22,46527
2011,3608847,Little Toby Mine,Pennsylvania (Bituminous),Elk,Appalachia,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,154162,17,40062
2011,3607973,Fayette Co Strips,Pennsylvania (Bituminous),Fayette,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Amerikohl Mining Inc,"1384 State Route 711, Stahlstown, PA 15687",,147465,15,35274
2011,3605018,Cumberland Mine,Pennsylvania (Bituminous),Greene,Appalachia,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Cumberland Coal Resources Lp,"855 Kirby Road, Waynesburg, PA 15370",United Mine Workers of America,6185076,714,1720519
2011,3605466,Emerald Mine No 1,Pennsylvania (Bituminous),Greene,Appalachia,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Emerald Coal Resources Lp,"P.O. Box 871, Waynesburg, PA 15370",United Mine Workers of America,3713206,695,1546676
2011,3607230,Bailey Mine,Pennsylvania (Bituminous),Greene,Appalachia,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consol Pennsylvania Coal Compa,"192 Crabapple Road, Wind Ridge, PA 15380",,10833141,946,2349228
